policy,bandwidth_mbps,req_id,worker_id,prompt_tokens,generated_tokens,cached_prefix_tokens,prefill_tokens_computed,preemptions,migrated,migration_bytes,migration_s,placement_reason,ttft,tpot,e2e,cache_hit_rate
round_robin,50.0,415f9c8b8923,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.0796,0.02776,0.496,0.0
round_robin,50.0,3916f3bac3c5,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.1013,0.22629,3.4958,0.0
round_robin,50.0,10a5fbe1f27c,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.2199,0.14835,2.4452,0.0
round_robin,50.0,cd7e4e773709,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1056,0.0584,0.9816,0.0
round_robin,50.0,24d146c6b224,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.2402,0.29945,4.7319,0.0
round_robin,50.0,ff060e7a2837,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.095,0.18739,2.9058,0.9143
round_robin,50.0,d774e6e7acab,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0859,0.10363,1.6403,0.9143
round_robin,50.0,8263269af828,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2001,0.30512,4.7769,0.9143
round_robin,50.0,b3efa4d14e64,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.2908,0.18554,3.0739,0.0
round_robin,50.0,25757e99bc6e,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1462,0.10349,1.6985,0.0
round_robin,50.0,95ce6e715362,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.147,0.3085,4.7746,0.9143
round_robin,50.0,fa9ef27e264e,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1301,0.18389,2.8884,0.9143
round_robin,50.0,d7ad4ed63524,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0798,0.11382,1.787,0.9143
round_robin,50.0,345acda241a8,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.1372,0.30404,4.6978,0.0
round_robin,50.0,33f437351f59,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.3385,0.19407,3.2496,0.0
round_robin,50.0,1584992a1d29,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1482,0.1089,1.7817,0.0
round_robin,50.0,dd140090022f,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1189,0.30128,4.6381,0.9143
round_robin,50.0,81643e6fde4f,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.3986,0.17272,2.9895,0.0
round_robin,50.0,dbf4e7ef5561,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0669,0.09842,1.5432,0.9143
round_robin,50.0,4b587dc1feb7,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.168,0.29693,4.6219,0.0
round_robin,50.0,2dd9f3c6a0f5,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1698,0.15314,2.4669,0.9143
round_robin,50.0,3889df18b7b8,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0928,0.06878,1.1245,0.9143
round_robin,50.0,00712eaa8d66,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.3212,0.28797,4.6408,0.0
round_robin,50.0,cd332afc9d51,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1864,0.10838,1.8122,0.9143
round_robin,50.0,56aabf1589d9,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0526,0.0566,0.9017,0.9143
round_robin,50.0,a0363167dcaa,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.0743,0.28311,4.321,0.9143
round_robin,50.0,5d34f3931ffc,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.4105,0.06812,1.4324,0.0
round_robin,50.0,7689ffbe235f,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1324,0.04621,0.8256,0.0
round_robin,50.0,7b5954cf0b3d,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1592,0.29666,4.609,0.9143
round_robin,50.0,42b5310b001a,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.054,0.03646,0.6009,0.9143
round_robin,50.0,5b5748b98e96,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0513,0.03351,0.554,0.9143
round_robin,50.0,a6217f237fd4,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2201,0.29434,4.6353,0.9143
round_robin,50.0,40c0f10673ba,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.115,0.04764,0.8296,0.9143
round_robin,50.0,1e6832910475,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0417,0.04612,0.7335,0.9143
round_robin,50.0,06c97641e067,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1436,0.28964,4.4883,0.9143
round_robin,50.0,7107f75dd716,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1225,0.05947,1.0146,0.9143
round_robin,50.0,ff57840e1f6a,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0816,0.04056,0.69,0.9143
round_robin,50.0,095de68de3cd,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.3016,0.27548,4.4338,0.9143
round_robin,50.0,d7cc63eb1143,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0901,0.05238,0.8758,0.9143
round_robin,50.0,9a4dc296a864,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0486,0.0592,0.9366,0.9143
round_robin,50.0,6a148b9900f9,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.19,0.25435,4.0052,0.9143
round_robin,50.0,b47079f7e0e5,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1438,0.07334,1.2439,0.9143
round_robin,50.0,41ec491311f4,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0637,0.06873,1.0946,0.9143
round_robin,50.0,ed82cada6f07,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1284,0.24492,3.8022,0.9143
round_robin,50.0,9369209de29a,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0586,0.07918,1.2463,0.9143
round_robin,50.0,a5a89e852dff,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0922,0.05855,0.9705,0.9143
round_robin,50.0,97a8813632ed,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1714,0.23163,3.6458,0.9143
round_robin,50.0,fb91f9fd4e9e,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.098,0.06382,1.0553,0.9143
round_robin,50.0,8b186c969281,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.0737,0.02659,0.4725,0.0
round_robin,50.0,55e547f5da82,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.1047,0.23198,3.5843,0.0
round_robin,50.0,8d07f771fc9e,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.2414,0.16999,2.7912,0.0
round_robin,50.0,cbc51f8e0075,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1008,0.05878,0.9825,0.0
round_robin,50.0,7d42b62a5bb8,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.2208,0.33149,5.1932,0.0
round_robin,50.0,f27ae11c87c9,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0746,0.2089,3.2081,0.9143
round_robin,50.0,83fdf1aff9cd,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0601,0.09938,1.5508,0.9143
round_robin,50.0,6520168622a7,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1917,0.35589,5.5301,0.9143
round_robin,50.0,226a6f8938d7,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.3219,0.23135,3.7922,0.0
round_robin,50.0,b593ad1d6077,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1436,0.09988,1.6419,0.0
round_robin,50.0,b009e00392b1,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1483,0.36499,5.6231,0.9143
round_robin,50.0,d9b2e5e9a761,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1375,0.23592,3.6763,0.9143
round_robin,50.0,461a1031908c,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.076,0.11589,1.8144,0.9143
round_robin,50.0,986c078ebe4d,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.1333,0.3693,5.6728,0.0
round_robin,50.0,7503d117f513,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.2551,0.23211,3.7367,0.0
round_robin,50.0,12c6585a2733,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1604,0.1094,1.8014,0.0
round_robin,50.0,303bfd226721,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1341,0.37589,5.7725,0.9143
round_robin,50.0,b5396b0d1a20,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.3957,0.21345,3.5975,0.0
round_robin,50.0,1f3b0c7d4e07,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0606,0.10099,1.5755,0.9143
round_robin,50.0,113fdee21d17,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.2201,0.37119,5.788,0.0
round_robin,50.0,e3ec37b35731,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0666,0.2108,3.2286,0.9143
round_robin,50.0,2e3311a346fd,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0669,0.07369,1.1723,0.9143
round_robin,50.0,67f9cd92efd7,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.1629,0.37218,5.7456,0.0
round_robin,50.0,06161f4d5661,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0834,0.17702,2.7387,0.9143
round_robin,50.0,8166719fdff7,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0931,0.06814,1.1152,0.9143
round_robin,50.0,e6d27a50c11d,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.3057,0.372,5.8856,0.9143
round_robin,50.0,ffed6dd5f8c2,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.3638,0.1435,2.5163,0.0
round_robin,50.0,1c90ec2bc530,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.135,0.05701,0.9902,0.0
round_robin,50.0,c7ed0ef3822e,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1204,0.34762,5.3346,0.9143
round_robin,50.0,c06977480b52,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1645,0.09658,1.6133,0.9143
round_robin,50.0,b76a8834278d,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.054,0.03845,0.6308,0.9143
round_robin,50.0,b2c582fefd73,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1598,0.32719,5.0676,0.9143
round_robin,50.0,c9b516475d6d,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0723,0.08994,1.4214,0.9143
round_robin,50.0,de94cb90650a,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0537,0.0496,0.7976,0.9143
round_robin,50.0,7374bed6e305,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2028,0.31692,4.9566,0.9143
round_robin,50.0,b1cb4332866c,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1116,0.08943,1.4531,0.9143
round_robin,50.0,3c7ede10b95f,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0997,0.04561,0.7839,0.9143
round_robin,50.0,30282976b229,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1664,0.30525,4.7451,0.9143
round_robin,50.0,d002951afd56,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1073,0.0874,1.4182,0.9143
round_robin,50.0,eaaf6162b302,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0652,0.05693,0.9192,0.9143
round_robin,50.0,e575dcd408af,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2694,0.27188,4.3476,0.9143
round_robin,50.0,aebf795c7cde,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1065,0.08917,1.444,0.9143
round_robin,50.0,54c995544675,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0806,0.06662,1.0799,0.9143
round_robin,50.0,bf768ac65acf,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2584,0.25839,4.1343,0.9143
round_robin,50.0,abae673439af,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0767,0.0813,1.2962,0.9143
round_robin,50.0,7524996369af,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0953,0.05794,0.9645,0.9143
round_robin,50.0,ff00b68d2f71,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.3414,0.24205,3.9721,0.9143
round_robin,50.0,6e5e852f7383,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1275,0.0643,1.0919,0.9143
round_robin,50.0,ba58a2723177,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.0773,0.02535,0.4575,0.0
round_robin,50.0,ac70ea8a2da1,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.1047,0.25564,3.9392,0.0
round_robin,50.0,0fad583f9a97,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.2622,0.32651,5.1599,0.0
round_robin,50.0,6af050f08628,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.108,0.0541,0.9194,0.0
round_robin,50.0,dbcc7fe88cfe,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.2733,0.36388,5.7315,0.0
round_robin,50.0,106ed132bc13,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0748,0.36464,5.5445,0.9143
round_robin,50.0,24cc1221a6d9,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0619,0.11493,1.7859,0.9143
round_robin,50.0,a3ef869985f3,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.223,0.3835,5.9756,0.9143
round_robin,50.0,7c52a27da852,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.389,0.36838,5.9147,0.0
round_robin,50.0,f1c344981029,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1235,0.12832,2.0484,0.0
round_robin,50.0,86a5d44a16af,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2138,0.39126,6.0828,0.9143
round_robin,50.0,4f5609f16749,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1279,0.36344,5.5795,0.9143
round_robin,50.0,982f0297f006,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0905,0.14864,2.3201,0.9143
round_robin,50.0,95707ebae160,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.2554,0.39263,6.1449,0.0
round_robin,50.0,3d05fac03fec,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.4792,0.36811,6.0009,0.0
round_robin,50.0,a6da989513f5,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1122,0.14778,2.3288,0.0
round_robin,50.0,de00accb8426,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.306,0.39204,6.1866,0.9143
round_robin,50.0,c40148ec8366,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.6872,0.33726,5.7461,0.0
round_robin,50.0,9141322bb7b9,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0514,0.15516,2.3788,0.9143
round_robin,50.0,95706aeb22a1,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.1489,0.38194,5.878,0.0
round_robin,50.0,ba6f53821b39,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.2606,0.32995,5.2099,0.9143
round_robin,50.0,82b47eed5bcc,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0793,0.13305,2.075,0.9143
round_robin,50.0,6efe5e3d2c4a,w1-npu,280,16,0,280,0,False,0,0.0,round_robin,0.2246,0.38118,5.9422,0.0
round_robin,50.0,134d99fdcf11,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1226,0.32176,4.9489,0.9143
round_robin,50.0,34d4f7296da1,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.051,0.09839,1.5268,0.9143
round_robin,50.0,afea27de1d77,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.4317,0.37463,6.0511,0.9143
round_robin,50.0,906a5a0a7488,w2-cpu,280,16,0,280,0,False,0,0.0,round_robin,0.4774,0.32148,5.2996,0.0
round_robin,50.0,45c8944df821,w0-gpu,280,16,0,280,0,False,0,0.0,round_robin,0.1339,0.07855,1.3121,0.0
round_robin,50.0,029da63c6d19,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2788,0.36933,5.8187,0.9143
round_robin,50.0,da3f0afdee43,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1894,0.28585,4.4772,0.9143
round_robin,50.0,948c46a9f388,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0437,0.03316,0.5411,0.9143
round_robin,50.0,567ca5eab79c,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2291,0.35202,5.5093,0.9143
round_robin,50.0,adb70c7a95c3,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.2029,0.25436,4.0183,0.9143
round_robin,50.0,ae73ae77c9e1,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0456,0.04265,0.6854,0.9143
round_robin,50.0,2bee9211d9e2,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2516,0.34029,5.3559,0.9143
round_robin,50.0,40c3cdb1984c,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.2068,0.22835,3.632,0.9143
round_robin,50.0,d7eaf6cf16ed,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0738,0.04085,0.6866,0.9143
round_robin,50.0,3f8a3498355b,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.2346,0.325,5.1096,0.9143
round_robin,50.0,cd81464f4d35,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1225,0.22211,3.4541,0.9143
round_robin,50.0,61a3f386fb0e,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0438,0.05643,0.8903,0.9143
round_robin,50.0,54f3c93e5f4a,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.3583,0.27673,4.5093,0.9143
round_robin,50.0,e264dcd48c14,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.2033,0.17619,2.8462,0.9143
round_robin,50.0,f5c1c83eee16,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0728,0.0701,1.1243,0.9143
round_robin,50.0,e32d72063960,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.3797,0.26025,4.2834,0.9143
round_robin,50.0,4c946d9fc75a,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.0968,0.1609,2.5103,0.9143
round_robin,50.0,47c10a68625e,w0-gpu,280,16,256,24,0,False,0,0.0,round_robin,0.0555,0.06008,0.9566,0.9143
round_robin,50.0,c517886bd5e2,w1-npu,280,16,256,24,0,False,0,0.0,round_robin,0.1216,0.26626,4.1155,0.9143
round_robin,50.0,2a90b5835479,w2-cpu,280,16,256,24,0,False,0,0.0,round_robin,0.1855,0.13016,2.1378,0.9143
least_loaded,50.0,a50bbf408edc,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.0751,0.02453,0.443,0.0
least_loaded,50.0,5fde0673b1e5,w1-npu,280,16,0,280,0,False,0,0.0,least_loaded,0.1046,0.21563,3.3391,0.0
least_loaded,50.0,1249b68d2c68,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.101,0.0398,0.698,0.0
least_loaded,50.0,6ba0441c488d,w2-cpu,280,16,0,280,0,False,0,0.0,least_loaded,0.3767,0.2021,3.4082,0.0
least_loaded,50.0,b92bb041031a,w1-npu,280,16,0,280,0,False,0,0.0,least_loaded,0.2676,0.28718,4.5752,0.0
least_loaded,50.0,d7869919f7b9,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0528,0.08079,1.2647,0.9143
least_loaded,50.0,ddf25877d4e8,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0756,0.20794,3.1948,0.9143
least_loaded,50.0,113e128876e3,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1062,0.24951,3.8488,0.9143
least_loaded,50.0,0b882784556b,w1-npu,280,16,0,280,0,False,0,0.0,least_loaded,0.2788,0.29266,4.6688,0.0
least_loaded,50.0,92225921c6d5,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.1155,0.10592,1.7043,0.0
least_loaded,50.0,7cc5c61e097f,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0931,0.11661,1.8423,0.9143
least_loaded,50.0,a06d9a58a346,w2-cpu,280,16,0,280,0,False,0,0.0,least_loaded,0.3111,0.25281,4.1033,0.0
least_loaded,50.0,9421e9d334a6,w1-npu,280,16,0,280,0,False,0,0.0,least_loaded,0.189,0.29313,4.5859,0.0
least_loaded,50.0,b1ae0aaca54b,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0606,0.13578,2.0973,0.9143
least_loaded,50.0,0cc4aadb9ab4,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1439,0.25473,3.9649,0.9143
least_loaded,50.0,0cda663d8129,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1721,0.25187,3.9501,0.9143
least_loaded,50.0,29d0f9af0ab3,w1-npu,280,16,256,24,0,False,0,0.0,least_loaded,0.137,0.28998,4.4867,0.9143
least_loaded,50.0,53ec712628e3,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0909,0.1454,2.2719,0.9143
least_loaded,50.0,b438c3fc1663,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.1749,0.14533,2.3549,0.0
least_loaded,50.0,bee7cb83b326,w2-cpu,280,16,0,280,0,False,0,0.0,least_loaded,0.423,0.20934,3.5632,0.0
least_loaded,50.0,e079fde0b9a2,w1-npu,280,16,256,24,0,False,0,0.0,least_loaded,0.1555,0.28266,4.3954,0.9143
least_loaded,50.0,00cb850e0eb8,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0557,0.13972,2.1515,0.9143
least_loaded,50.0,e0bd005ad773,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.1983,0.12216,2.0308,0.0
least_loaded,50.0,b385496ec88e,w1-npu,280,16,256,24,0,False,0,0.0,least_loaded,0.1408,0.27635,4.286,0.9143
least_loaded,50.0,00d162287d71,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0882,0.10619,1.6811,0.9143
least_loaded,50.0,5301d7e37378,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.2574,0.1609,2.6708,0.9143
least_loaded,50.0,832b808eb180,w2-cpu,280,16,0,280,0,False,0,0.0,least_loaded,0.3683,0.13778,2.435,0.0
least_loaded,50.0,408815028bf5,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1088,0.09415,1.5211,0.9143
least_loaded,50.0,d02a01722127,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0469,0.07801,1.2171,0.9143
least_loaded,50.0,c26f92c91c98,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1124,0.07574,1.2484,0.9143
least_loaded,50.0,ea98bf6f826f,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1086,0.07129,1.178,0.9143
least_loaded,50.0,e305ed80953d,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1241,0.09881,1.6062,0.9143
least_loaded,50.0,3df14cf21218,w1-npu,280,16,256,24,0,False,0,0.0,least_loaded,0.2254,0.2464,3.9215,0.9143
least_loaded,50.0,572dabc23885,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0996,0.1135,1.802,0.9143
least_loaded,50.0,80b82222fbbb,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1654,0.10912,1.8022,0.9143
least_loaded,50.0,cc292582edca,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0727,0.0572,0.9308,0.9143
least_loaded,50.0,33182cf60bb2,w1-npu,280,16,256,24,0,False,0,0.0,least_loaded,0.238,0.23551,3.7707,0.9143
least_loaded,50.0,9c848ceedf7b,w1-npu,280,16,256,24,0,False,0,0.0,least_loaded,0.2925,0.23189,3.7709,0.9143
least_loaded,50.0,6580f2a52222,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0764,0.06285,1.0192,0.9143
least_loaded,50.0,0f6fe7c35d45,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0836,0.07645,1.2303,0.9143
least_loaded,50.0,2531262308f8,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1483,0.16013,2.5503,0.9143
least_loaded,50.0,eec877d82f12,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0804,0.07336,1.1808,0.9143
least_loaded,50.0,ae8b5ef9276d,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0981,0.15615,2.4403,0.9143
least_loaded,50.0,c1089c4e4752,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0761,0.06258,1.0148,0.9143
least_loaded,50.0,a1e80e97aafb,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0726,0.14907,2.3086,0.9143
least_loaded,50.0,9caae748e32d,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1535,0.14147,2.2755,0.9143
least_loaded,50.0,92312a5c1c46,w1-npu,280,16,256,24,0,False,0,0.0,least_loaded,0.1253,0.19139,2.9961,0.9143
least_loaded,50.0,ea52203aecce,w2-cpu,280,16,0,280,0,False,0,0.0,least_loaded,0.4957,0.09802,1.966,0.0
least_loaded,50.0,b6297e627add,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.0705,0.02404,0.4311,0.0
least_loaded,50.0,49ea8293c5d3,w1-npu,280,16,0,280,0,False,0,0.0,least_loaded,0.099,0.21267,3.289,0.0
least_loaded,50.0,bda0453436ec,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.0902,0.035,0.6152,0.0
least_loaded,50.0,378694d1a10f,w2-cpu,280,16,0,280,0,False,0,0.0,least_loaded,0.3125,0.22536,3.6929,0.0
least_loaded,50.0,bbe89f6b9861,w1-npu,280,16,0,280,0,False,0,0.0,least_loaded,0.222,0.28181,4.4492,0.0
least_loaded,50.0,79fdae02a0cc,w2-cpu,280,16,0,280,0,False,0,0.0,least_loaded,0.36,0.21345,3.5618,0.0
least_loaded,50.0,783cd9ed71a9,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.0921,0.08058,1.3008,0.0
least_loaded,50.0,95f192acab13,w1-npu,280,16,256,24,0,False,0,0.0,least_loaded,0.1512,0.29405,4.5619,0.9143
least_loaded,50.0,8edac948e790,w1-npu,280,16,0,280,0,False,0,0.0,least_loaded,0.2603,0.28679,4.5621,0.0
least_loaded,50.0,bf7d849ca732,w0-gpu,280,16,0,280,0,False,0,0.0,least_loaded,0.111,0.09008,1.4621,0.0
least_loaded,50.0,7f1a667050e5,w2-cpu,280,16,256,24,0,False,0,0.0,least_loaded,0.1282,0.24151,3.7508,0.9143
least_loaded,50.0,c06aef553a4b,w0-gpu,280,16,256,24,0,False,0,0.0,least_loaded,0.0462,0.09972,1.542,0.9143
least_loaded,50.0,05c7299efc3e,w2-cpu,280,16,0,280,0,False,0,0.0,least_loaded,0.3425,0.23742,3.9039,0.0
